id,user_id,path,seq,tex,dna,WER_FST,WER_LEX_FST,y_seq_whisper_medium,time_whisper_medium,y_seq_whisper_base,time_whisper_base
line217_p3,3,Data\audio\line217_p3.wav,d tilde puissance rond indice un entre parenthèses u virgule v égal z indice u plus z indice v moins deux inf pour w appartient entre crochets u v z w égal d puissance rond entre parenthèses u virgule v égal zéro,"\tilde { D } ^ \circ _ 1 ( u , v ) = Z _ u + Z _ v - 2 \inf _ { w \in [ u , v ] } Z _ w = D ^ \circ ( u , v ) = 0",False,0.375,0.2894736842105263, D tilde puissance rond indice 1 entre parenthèses u virgule v égale z indice u plus z indice v moins 2 1 pour w appartient entre crochet u v zw égale d puissance rond entre parenthèses u virgule v égale 0,20.47871780395508, des tiles de puissance fronds indiste 1 entre parenthèses u = z010u + z010v - 21 pour W à partir entre Crochet uv zw = d'épuissance fronds entre parenthèses u = 0,2.398564577102661
line122_p3_part2,3,Data\audio\line122_p3_part2.wav,b indice m espilon carré de grand t p indice t de t chapeau b,"B _ { M \varepsilon ^ 2 } ( \mathcal { T } , p _ \mathcal { T } ( \hat { T } _ b ) )",False,0.8275862068965517,0.7058823529411765, Mrule只是 Grace de grand p 50 t chapeau B,14.519484043121338, Mf1 carré de Granthé et Mf1 de Téchappobé,4.612844228744507
line1015_p1_dna,1,Data\audio\line1015_p1_dna.wav,supérieur ou égal à d somme pour u égal un à grand n moins s moins deux de alpha indice u,\geq d \sum _ { u = 1 } ^ { N - s - 2 } \alpha _ u,True,0.3,0.125, supérieur ou égal à D somme pour U = 1 à grande tenne - S - 2 de alpha 1 / U,14.66909146308899, Super ouégal à D Somme pour Uégal 1 à grandenduement 2 De Alphard d'isnu,4.203867197036743
line750_p1_dna,1,Data\audio\line750_p1_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g ferme la parenthèse supérieur ou égal à d alpha indice grand n strictement positif,"\deg _ { \alpha } ( F _ H \circ g ) \geq d \, \alpha _ N > 0",True,0.15,0.0625, degré indice alpha parenthèse grand F indice grand H rond G fin de la parenthèse supérieur ou égal à D alpha indice grand N strictement positif,13.4820454120636, Degrés un 10 alphain parentaises grantèves un 10 plantage ronds g faire un la parenthèse supérieur ou égal à des alphains discrentes strictement positives,2.033564567565918
line158_p3,3,Data\audio\line158_p3.wav,supérieur ou égal à n zéro de y h supérieur à alpha epsilon conditionellement à w star plus petit que moins b facteur de la probabilité que i alpha soit inférieur à x facteur de exponentielle de moins trois x,"\geq \mathbb { N } _ 0 ( Y _ H > \alpha \varepsilon \, | \, W _ * < - b ) \mathbb { P } ( I _ \alpha < x ) \exp ( - 3 x )",False,0.5365853658536586,0.45161290322580644, supérieur ou égal à n0 de yh supérieur à alpha et psylone conditionnement à w star plus petit que -b facteur de la probabilité que i alpha est inférieur à x facteur d'exponential de -3x,18.217792510986328, Superior Regal a N0 de Y' supérieure Alpheip Silone conditionnellement W'estar le petit coin B Factor de la probabilité qu'il a le FAS qu'on a priori Ax facteur d'extrénentiale de Montras X,2.835895776748657
line86_p3,3,Data\audio\line86_p3.wav,n zéro de l'inf pour u appartient à grand a de indice l epsilon z u supérieur à moins racine de epsilon conditionellement à w star plus petit que moins b supérieur à un moins delta,"\mathbb { N } _ 0 ( \inf _ { u \in A _ { L \varepsilon } } Z _ u > - \sqrt { \varepsilon } \, | \, W _ * < - b ) > 1 - \delta",False,0.5714285714285714,0.4375, N0 de l'inf pour U appartient à grand A de l'indice L'y Z'u supérieur à moins racine de epsilon Conditionnement à W star plus 10 moins B supérieur à 1 moins delta,16.815356492996216, N0 de l'INFO pour lui appartient Grand Ad un diesel Epsilone Z2 supérieur à moins rassine de Epsilone conditionnement la Wstar Plutique moins baie supérieur à un modèle d'a,2.635103702545166
line876_p1_dna,1,Data\audio\line876_p1_dna.wav,grand f indice grand h égal grand x indice zéro grand p indice zéro plus trois petits points plus grand x indice grand n grand p indice grand n virgule,"F _ H = X _ 0 P _ 0 + \dots + X _ N P _ N ,",True,0.1,0.1, grand F indices grand H = grand X indices 0 grand P indices 0 + 3 petits points + grand X indices grand N grand P indices grand N virgule,12.677841424942017, Grand T f indice grand tache égal Grand T x indice 0 Grand P indice 0 Plus 3 petits points Plus Grand T x indice Grand taine Grand P indice Grand taine Viagula,2.353022336959839
line355_p3,3,Data\audio\line355_p3.wav,grand h indice epsilon inclu dans entre accolades grand b indice epsilon entre parenthèses grand s virgule gamma indice b inclu dans p indice grand s entre parenthèses grand a indice l espilon union a chapeau indice l epsilon,"\mathcal { H } _ \varepsilon \subset \{ B _ \varepsilon ( \mathbb { S } , \Gamma _ b ) \subset p _ \mathbb { S } ( A _ { L \varepsilon } \cup \hat { A } _ { L \varepsilon } ) \}",False,0.5957446808510638,0.45161290322580644, Grand H indice epsilon inclus dans entreacolade Grand B indice epsilon entre parenthèses Grand S virgule gamma indice B inclus dans P indice grand S entre parenthèses Grand A indice L epsilon union H chapeau indice L epsilon,18.550620317459103, Cran h1dcpsilone inclut dans l'entracolate Cran b1dcpsilone notre parentesse Cran h1dcpsilone inclut dans p1dcpsilone Cran h1dcpsilone union h4dcpsilone,2.873677015304565
line712_p1,1,Data\audio\line712_p1.wav,deg alpha x puissance m deux points égal somme pour i égal zéro à grand n de m i alpha i,\deg _ { \alpha } X ^ m : = \sum _ { i = 0 } ^ N m _ i \alpha _ i,False,0.52,0.42857142857142855, Doug alpha x puissance m 2 points égales somme pour y égale 0 à grande n de mi alpha i,12.49393916130066, 2 Lego 60,10.88563871383667
line207_p3,3,Data\audio\line207_p3.wav,grand g indice grand l virgule epsilon égal entre accolades grand d un pardon grand y indice h supérieur à grand l epsilon inter entre accolades grand w indice étoile inférieur à moins racine de epsilon inter entre accolades moins racine de epsilon inférieur à l'inf pour u appartient à grand a indice l epsilon union a chapeau indice l epsilon des z indice u inférieur à moins epsilon,"\mathcal { G } _ { L , \varepsilon } = \{ Y _ H > L \varepsilon \} \cap \{ W _ * < - \sqrt { \varepsilon } \} \cap \left \{ - \sqrt { \varepsilon } < \inf _ { u \in A _ { L \varepsilon } \cup \hat { A } _ { L \varepsilon } } Z _ u < - \varepsilon \right \}",False,0.6,0.46296296296296297, Grand G indices Grand L virgule epsilon égale entre un collade Grand Y indices H supérieurs à Grand L epsilon Inter entre un collade Grand W indices étoiles inférieurs à moins racines de epsilon Inter entre un collade moins racines de epsilon inférieurs à l'inf pour U appartient à Grand A indices L epsilon union H à point indices L epsilon des Z indices U inférieurs à moins epsilon,25.676649570465088, grandier un 10 quand elle vient de l'épsilone également entre à collade grandier un 10 H supérieur à grand ellipsylonne un terre entre à collade grand W un 17toile inférieur à moins racine de hepsilon un terre entre à collade moins racine de hepsilon inférieur à l'inf pour U à partir à grand 1 un 10 ellipsylonne union H suport un 10 ellipsylonne des Z110u inférieur à moins épsilone,5.441725015640259
line190_p3,3,Data\audio\line190_p3.wav,grand d tilde puissance rond indice entre parenthèses omega entre parenthèses u v égal l'inf des d tilde indice entre parenthèses omega entre parenthèses s t que s virgule t appartient entre crochets zéro virgule sigma p indice t indice omega entre parenthèses s égal u p indice t indice omega entre parenthèses t égal v,"\tilde { D } _ { ( \omega ) } ^ \circ ( u , v ) = \inf \{ \tilde { d } _ { ( \omega ) } ( s , t ) : s , t \in [ 0 , \sigma ] , p _ { \mathcal { T } _ \omega } ( s ) = u , p _ { \mathcal { T } _ \omega } ( t ) = v \}",False,0.48717948717948717,0.3333333333333333, Grand D tilde puissance rond indice entre parenthèses omega entre parenthèses UV Égal l'inf D tilde indice entre parenthèses omega entre parenthèses ST Avec S virgule T appartient entre crochets 0 virgule sigma P indice T indice omega entre parenthèses S égale U P indice T indice omega entre parenthèses ST égale V,27.89356231689453, Grand détail de plus en ce rond indice entre parenthèses omega entre parenthèses uv = l'inf des d'étils d'indices entre parenthèses omega entre parenthèses st avec S végulité à partien entre croches 0 végulcimard P110 T110 omega entre parenthèses s = u P110 T110 omega entre parenthèses st = v,4.199612855911255
line213_p3_part2,3,Data\audio\line213_p3_part2.wav,x virgule y appartient à s tilde indice un,"x , y \in \tilde { \mathbb { S } } _ 1",False,0.5384615384615384,0.3333333333333333, x virgule y appartient à s tilde indice 1,8.258118391036987," exéragulez les grecs à partir d'un ""stil mozzarella"".",7.4691455364227295
line750_p2_dna,2,Data\audio\line750_p2_dna.wav,degré indice alpha parenthèse grand f indice grand h rond g fermer la parenthèse supérieur ou égal à d alpha indice grand n strictement plus grand que zéro,"\deg _ { \alpha } ( F _ H \circ g ) \geq d \, \alpha _ N > 0",True,0.15,0.0625, degré indice alpha parenthèse grand F indice grand H rond G fermez la parenthèse supérieure ou égale à D alpha indice grand N strictement plus grand que 0,16.066375255584717, Degré un 10 alfa parenthèse Grand F un 10 grandage RON G Fermez la parenthèse supérieure ou égal à D Alpha un 10 grandaine Strictement plus grand que c'est gros,3.0287649631500244
line761_p1,1,Data\audio\line761_p1.wav,deg alpha de f h rond g supérieur ou égal à d moins deux delta p facteur de alpha grand n moins delta p somme pour i égal un à grand n moins un alpha i,\deg _ { \alpha } ( F _ H \circ g ) \geq ( d - 2 \delta _ P ) \alpha _ N - \delta _ P \sum _ { i = 1 } ^ { N - 1 } \alpha _ i,False,0.5,0.35294117647058826, Doug alpha de fh rongé super ou égal à d moins 2 delta p facteur de alpha à quantaine moins delta p sommes pour i égal 1 à quantaine moins 1 alpha i,14.881001234054564, Deux galphes de F1 frongés super ouégal à des points de détapez facteurs de alpha à contente Moins de détapez sombre pour y également à contente moins en alpha aillis,2.5958127975463867
line78_p3,3,Data\audio\line78_p3.wav,a chapeau indice l égal double crochet p indice t de t chapeau b virgule s chapeau indice l union l'union pour i appartient à j un union j deux t indice i plus petit que s chapeau l des t i,"\hat { A } _ { L } : = \llbracket p _ \mathcal { T } ( \hat { T } _ b ) , \hat { S } _ L \rrbracket \cup \bigcup _ { i \in J _ 1 \cup J _ 2 , t _ i < \hat { S } _ L } { \mathcal { T } } _ i",False,0.7121212121212122,0.5869565217391305, H chapeau indice L = P indice T de T chapeau B virgule H chapeau indice L l'union pour I appartient à J1 union J2 T indice I plus petit que H chapeau L DTI,22.63385319709778, H à poeundicelle également double crochet et indister de t à pobet Vérgule H à poeundicelle Union pour y à partir à gien une un j de t à indice et plus que H à poeule d'étayer,3.044785976409912
line906_p1,1,Data\audio\line906_p1.wav,somme pour j égal zéro à grand n m j égal d moins un,\sum _ { j = 0 } ^ N m _ j = d - 1,False,0.3125,0.21428571428571427, Somme pour J = 0 à un conten MJ = des moins 1,8.225021839141846, Somme pour Gégal Zero à Crentaine MG Égal des mois ans,1.1807355880737305
line156_p3,3,Data\audio\line156_p3.wav,est supérieur ou égal à grand n indice zéro de y h plus grand que alpha epsilon conditionellement à w star plus petit que moins b facteur de l'esperance de exponentielle de moins trois grand i indice alpha,"\geq \mathbb { N } _ 0 ( Y _ H > \alpha \varepsilon \, | \, W _ * < - b ) \mathbb { E } [ \exp ( - 3 I _ \alpha ) ]",False,0.47368421052631576,0.35714285714285715, et supérieur au égal à N0 de Y h plus grand que α et � conditionnement à W star plus petit que -b facteur de l'espérance de -3 Ia,16.196667909622192, et supérieure végale à grand 1 à 10 0 de Y que l'alpha et piscillone renditionnement à W star plus tique moins B facteur de l'espérance de l'expérience de -3 grand a des alphas,2.512718439102173
line819_p1,1,Data\audio\line819_p1.wav,supérieur ou égal à somme pour p égal un à delta p moins un alpha indice j p plus alpha indice j indice delta indice grand p plus d moins delta p facteur de alpha n,& \geq \sum _ { p = 1 } ^ { \delta _ P - 1 } \alpha _ { j _ p } + \alpha _ { j _ { \delta _ P } } + ( d - \delta _ P ) \alpha _ N,False,0.46808510638297873,0.2857142857142857, super ou égale à somme pour p = 1 à delta p - 1 alpha 1 10 gp + alpha 1 10 g 10 delta 10 gp + dé - delta p facteur 2 alpha n,13.878829717636108, Super rigale à sonne pour payer également à delta p -1 à le fin de 18gp + à le fin de 18g en 17tl en discrepée + des moins d'ultapé factor de alpha èbre,2.247633695602417
line366_p3,3,Data\audio\line366_p3.wav,d tilde indice un entre parenthèses petit x virgule grand gamma indice b fermer la parenthèse supérieur à epsilon,"\tilde { D } _ 1 ( x , \Gamma _ b ) > \varepsilon",False,0.3333333333333333,0.2727272727272727, Détil d'indice 1 entre parenthèses petit x virgule grand gamin indice b (supérieur à epsilon).,13.077686309814451, d'étil d'indices 1 entre parenthèses petit x vers le grand gamin 10b ferme la parenthèse supérieure et pylonne,1.792170524597168
line750_p1,1,Data\audio\line750_p1.wav,deg alpha de f h rond g supérieur ou égal à d alpha indice grand n strictement positif,"\deg _ { \alpha } ( F _ H \circ g ) \geq d \, \alpha _ N > 0",False,0.45,0.3125, Doug alpha de F hrongé super au égal à D alpha rr discrontène strictement positif,10.650712728500366, Doug Alpha de Fhrachungé super rigole à D Alpha 10 Crentaine strictement positif,1.396026611328125
line830_p1,1,Data\audio\line830_p1.wav,deg alpha de f h rond g supérieur ou égal à somme pour petit p égal un à delta indice grand p moins un alpha indice j indice p plus alpha indice grand n moins un plus d moins delta p facteur de alpha n,\deg _ { \alpha } ( F _ H \circ g ) & \geq \sum _ { p = 1 } ^ { \delta _ P - 1 } \alpha _ { j _ p } + \alpha _ { N - 1 } + ( d - \delta _ P ) \alpha _ N,False,0.45454545454545453,0.2682926829268293, Doug alpha de F hrongé super ou égal à somme pour petit p = 1 à delta 1 de grand p - 1 alpha 1 de gigante p + alpha 1 de gigante n - 1 + d - delta p facteur 2 alpha n,18.826986074447632, Deux galphats de FHS congés super ou égal à Somme pour Petit P égal à tel temps de croper moins en Alphan des disons d'IP plus Alphan des sconté de moins en plus des moins d'ALTP facteurs de Alphane,2.6433703899383545
